"Site_ID","Name","Day","Month","Year","Time","Round","Weather","Temperature","Humidity","Wind","Notes","Plant_genus","Plant_species","Out","Notes_pollinators","Pollinator_id","Pollinator_genus","Pollinator_species","subespecie","Pollinator_sex","morphoespecie","Det","Frequency","Pollinator_gen_sp","Plant_gen_sp"
"Aznalcazar","Curro ",27,3,2015,"15:10:00",4,"sun",25,30,"No",NA,"Teucrium","fruticans","transect",NA,"no_captured","Eucera","sp",NA,"male",NA,NA,5,"Eucera sp","Teucrium fruticans"
"Aznalcazar","Curro ",27,3,2015,"15:10:00",4,"sun",25,30,"No",NA,"Teucrium","fruticans","transect",NA,"no_captured","Bombus","terrestris",NA,"queen",NA,NA,6,"Bombus terrestris","Teucrium fruticans"
"Aznalcazar","Curro ",27,3,2015,"15:10:00",4,"sun",25,30,"No",NA,"Teucrium","fruticans","transect",NA,"no_captured","Bombus","terrestris",NA,"queen",NA,NA,5,"Bombus terrestris","Teucrium fruticans"
"Aznalcazar","Curro ",27,3,2015,"15:10:00",4,"sun",25,30,"No",NA,"Teucrium","fruticans","transect",NA,"BF542","Eucera","alternans",NA,"male",NA,NA,6,"Eucera alternans","Teucrium fruticans"
"Aznalcazar","Curro ",27,3,2015,"15:10:00",4,"sun",25,30,"No",NA,"Teucrium","fruticans","transect",NA,"no_captured","Eucera","sp",NA,"male",NA,NA,4,"Eucera sp","Teucrium fruticans"
"Aznalcazar","Curro ",27,3,2015,"15:10:00",4,"sun",25,30,"No",NA,"Lavandula","stoechas","transect",NA,"no_captured","Xylocopa","cantabrita",NA,"male",NA,NA,12,"Xylocopa cantabrita","Lavandula stoechas"
"Villamanriquesur","Curro ",27,3,2015,"16:10:00",4,"sun",27,31,"No","Ranunculus sp en flor en transecto","Lavandula","stoechas","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,26,"Apis mellifera","Lavandula stoechas"
"Villamanriquesur","Curro ",27,3,2015,"16:10:00",4,"sun",27,31,"No",NA,"Lavandula","stoechas","transect",NA,"PERDIDO","Nomada","sp",NA,NA,NA,NA,5,"Nomada sp","Lavandula stoechas"
"Villamanriquesur","Curro ",27,3,2015,"16:10:00",4,"sun",27,31,"No",NA,"Lavandula","stoechas","transect",NA,"no_captured","Empis","sp",NA,NA,NA,NA,2,"Empis sp","Lavandula stoechas"
"ConventodelaLuz","Curro ",29,3,2015,"10:40:00",4,"sun",17,45,"No","Aristoloquia baetica y Muscari comusum en flor en transecto","Cistus","ladanifer","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,122,"Apis mellifera","Cistus ladanifer"
"ConventodelaLuz","Curro ",29,3,2015,"10:40:00",4,"sun",17,45,"No",NA,"Cistus","ladanifer","out",NA,"BF522","Oxythyrea","funesta",NA,NA,NA,NA,1,"Oxythyrea funesta","Cistus ladanifer"
"ConventodelaLuz","Curro ",29,3,2015,"10:40:00",4,"sun",17,45,"No",NA,"Cistus","salvifolius","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,21,"Apis mellifera","Cistus salvifolius"
"ConventodelaLuz","Curro ",29,3,2015,"10:40:00",4,"sun",17,45,"No",NA,"Lavandula","stoechas","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,18,"Apis mellifera","Lavandula stoechas"
"ConventodelaLuz","Curro ",29,3,2015,"10:40:00",4,"sun",17,45,"No",NA,"Teucrium","fruticans","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,6,"Apis mellifera","Teucrium fruticans"
"ConventodelaLuz","Curro ",29,3,2015,"10:40:00",4,"sun",17,45,"No",NA,"Rosmarinus","officinalis","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,7,"Apis mellifera","Rosmarinus officinalis"
"ConventodelaLuz","Curro ",29,3,2015,"10:40:00",4,"sun",17,45,"No",NA,"Spartium","junceum","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,5,"Apis mellifera","Spartium junceum"
"ConventodelaLuz","Curro ",29,3,2015,"10:40:00",4,"sun",17,45,"No",NA,"Teucrium","fruticans","transect",NA,"BF201","Bombus","terrestris",NA,"worker",NA,NA,1,"Bombus terrestris","Teucrium fruticans"
"ConventodelaLuz","Curro ",29,3,2015,"10:40:00",4,"sun",17,45,"No",NA,"Teucrium","fruticans","transect",NA,"BF611","Anthophora","retusa",NA,"male",NA,NA,1,"Anthophora retusa","Teucrium fruticans"
"ConventodelaLuz","Curro ",29,3,2015,"10:40:00",4,"sun",17,45,"No",NA,"Cistus","ladanifer","transect","Synhalonia","BF543","Eucera","alternans",NA,"female",NA,NA,3,"Eucera alternans","Cistus ladanifer"
"ConventodelaLuz","Curro ",29,3,2015,"10:40:00",4,"sun",17,45,"No",NA,"Cistus","ladanifer","transect",NA,"BF521","Tropinota","squalida",NA,NA,NA,NA,1,"Tropinota squalida","Cistus ladanifer"
"Urbanizaciones","Curro ",29,3,2015,"12:10:00",4,"sun",22,35,"No",NA,"Rosmarinus","officinalis","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,7,"Apis mellifera","Rosmarinus officinalis"
"Urbanizaciones","Curro ",29,3,2015,"12:10:00",4,"sun",22,35,"No","Aristoloquia baetica y Muscari comusum en flor en transecto","Cistus","salvifolius","transect",NA,"BF22","Lasioglossum","imminutus",NA,"female",NA,NA,2,"Lasioglossum imminutus","Cistus salvifolius"
"Urbanizaciones","Curro ",29,3,2015,"12:10:00",4,"sun",22,35,"No",NA,"Cistus","salvifolius","transect",NA,"BF74","Lasioglossum","imminutus",NA,"female",NA,NA,1,"Lasioglossum imminutus","Cistus salvifolius"
"Urbanizaciones","Curro ",29,3,2015,"12:10:00",4,"sun",22,35,"No",NA,"Halimium","commutatum","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,14,"Apis mellifera","Halimium commutatum"
"Urbanizaciones","Curro ",29,3,2015,"12:10:00",4,"sun",22,35,"No",NA,"Calendula","arvensis","transect",NA,"BF17","Lasioglossum","imminutus",NA,"female",NA,NA,1,"Lasioglossum imminutus","Calendula arvensis"
"Urbanizaciones","Curro ",29,3,2015,"12:10:00",4,"sun",22,35,"No",NA,"Calendula","arvensis","transect",NA,"PERDIDO","Andrena","sp",NA,NA,NA,NA,1,"Andrena sp","Calendula arvensis"
"Elpozo","Curro ",29,3,2015,"13:30:00",4,"sun",25,35,"No",NA,"Erica","scoparia","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,4,"Apis mellifera","Erica scoparia"
"Elpozo","Curro ",29,3,2015,"13:30:00",4,"sun",25,35,"No",NA,"Rosmarinus","officinalis","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,20,"Apis mellifera","Rosmarinus officinalis"
"Elpozo","Curro ",29,3,2015,"13:30:00",4,"sun",25,35,"No",NA,"Cistus","salvifolius","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,4,"Apis mellifera","Cistus salvifolius"
"Elpozo","Curro ",29,3,2015,"13:30:00",4,"sun",25,35,"No",NA,"Cistus","salvifolius","out",NA,"BF31","Lasioglossum","imminutus",NA,"female",NA,NA,2,"Lasioglossum imminutus","Cistus salvifolius"
"Elpozo","Curro ",29,3,2015,"13:30:00",4,"sun",25,35,"No",NA,"Cistus","ladanifer","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,16,"Apis mellifera","Cistus ladanifer"
"Elpozo","Curro ",29,3,2015,"13:30:00",4,"sun",25,35,"No",NA,"Cistus","ladanifer","out",NA,"no_captured","Rhyncomyia","cuprea",NA,NA,NA,NA,1,"Rhyncomyia cuprea","Cistus ladanifer"
"Elpozo","Curro ",29,3,2015,"13:30:00",4,"sun",25,35,"No",NA,"Cistus","ladanifer","out",NA,"no_captured","Helophilus","trivittatus",NA,NA,NA,NA,2,"Helophilus trivittatus","Cistus ladanifer"
"Elpozo","Curro ",29,3,2015,"13:30:00",4,"sun",25,35,"No",NA,"Cistus","salvifolius","transect",NA,"BF30","Lasioglossum","bimaculatus",NA,"female",NA,NA,1,"Lasioglossum bimaculatus","Cistus salvifolius"
"Elpozo","Curro ",29,3,2015,"13:30:00",4,"sun",25,35,"No","Ranunculus sp en flor en transecto","Cistus","ladanifer","transect",NA,"BF204","Bombus","terrestris",NA,"worker",NA,NA,1,"Bombus terrestris","Cistus ladanifer"
"Pinodelcuervo","Curro ",29,3,2015,"15:10:00",4,"sun",31,30,"No",NA,"Cistus","ladanifer","transect",NA,"no_captured","Merodon","sp",NA,NA,NA,NA,4,"Merodon sp","Cistus ladanifer"
"Pinodelcuervo","Curro ",29,3,2015,"15:10:00",4,"sun",31,30,"No",NA,"Cistus","ladanifer","transect",NA,"no_captured","Andrena","hispania",NA,NA,NA,NA,1,"Andrena hispania","Cistus ladanifer"
"LaCunya","Curro ",30,3,2015,"10:45:00",4,"sun",17,49,"No",NA,"Tuberaria","guttata","transect",NA,"BF38","Lasioglossum","malachurum",NA,"female",NA,NA,2,"Lasioglossum malachurum","Tuberaria guttata"
"LaCunya","Curro ",30,3,2015,"10:45:00",4,"sun",17,49,"No","Erodium cicutarium, Cerinthe gymnandra, Leucojum autumnale, Tuberaria sp, Malcomia sp, Echium plantagineum en flor en transecto","Rosmarinus","officinalis","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,3,"Apis mellifera","Rosmarinus officinalis"
"LaCunya","Curro ",30,3,2015,"10:45:00",4,"sun",17,49,"No",NA,"Cistus","salvifolius","transect",NA,"BF15","Lasioglossum","imminutus",NA,"female",NA,NA,1,"Lasioglossum imminutus","Cistus salvifolius"
"LaCunya","Curro ",30,3,2015,"10:45:00",4,"sun",17,49,"No",NA,"Cistus","salvifolius","transect",NA,"no_captured","Empis","morpho1",NA,NA,NA,NA,1,"Empis morpho1","Cistus salvifolius"
"LaCunya","Curro ",30,3,2015,"10:45:00",4,"sun",17,49,"No",NA,"Cistus","salvifolius","transect",NA,"BF26","Lasioglossum","malachurum",NA,"female",NA,NA,2,"Lasioglossum malachurum","Cistus salvifolius"
"PinaresdeHinojos","Curro ",30,3,2015,"12:00:00",4,"sun",25,30,"No","Erodium cicutarium, Leucojum autumnale, Crucifera amarilla, Anchuza azurea, Cerinthe gymnandra en flor en transecto.","Cistus","salvifolius","transect",NA,"no_captured","Xylocopa","cantabrita",NA,"male",NA,NA,5,"Xylocopa cantabrita","Cistus salvifolius"
"PinaresdeHinojos","Curro ",30,3,2015,"12:00:00",4,"sun",25,30,"No",NA,"Cistus","salvifolius","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,4,"Apis mellifera","Cistus salvifolius"
"PinaresdeHinojos","Curro ",30,3,2015,"12:00:00",4,"sun",25,30,"No",NA,"Spartium","junceum","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,13,"Apis mellifera","Spartium junceum"
"PinaresdeHinojos","Curro ",30,3,2015,"12:00:00",4,"sun",25,30,"No",NA,"Cistus","salvifolius","transect",NA,"BF160","Colletes","nigricans",NA,"male",NA,NA,6,"Colletes nigricans","Cistus salvifolius"
"PinaresdeHinojos","Curro ",30,3,2015,"12:00:00",4,"sun",25,30,"No",NA,"Andryala","integrifolia","transect",NA,"BF262","Panurgus","dargius",NA,"male",NA,NA,4,"Panurgus dargius","Andryala integrifolia"
"PinaresdeHinojos","Curro ",30,3,2015,"12:00:00",4,"sun",25,30,"No",NA,"Cistus","crispus","transect",NA,"BF311","Andrena","hispania",NA,"female",NA,NA,3,"Andrena hispania","Cistus crispus"
"PinaresdeHinojos","Curro ",30,3,2015,"12:00:00",4,"sun",25,30,"No",NA,"Cistus","crispus","transect",NA,"BF326","Andrena","hispania",NA,"female",NA,NA,1,"Andrena hispania","Cistus crispus"
"PinaresdeHinojos","Curro ",30,3,2015,"12:00:00",4,"sun",25,30,"No",NA,"Cistus","libanotis","transect",NA,"PERDIDO","Chrysura","refulgens",NA,"male",NA,NA,2,"Chrysura refulgens","Cistus libanotis"
"CotitodeSantaTeresa","Curro ",30,3,2015,"13:00:00",4,"sun",26,31,"No","Echium plantagineum, Ranunculus sp, Serapias sp, Leucojum autumnale, Erodium cicutarium en flor en transecto","Lavandula","stoechas","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,17,"Apis mellifera","Lavandula stoechas"
"CotitodeSantaTeresa","Curro ",30,3,2015,"13:00:00",4,"sun",26,31,"No","Han metido el tractor en la parcela arando zonas fuera del transecto.","Lavandula","stoechas","transect",NA,"BF269","Andrena","rhyssonota","flava","male",NA,NA,1,"Andrena rhyssonota","Lavandula stoechas"
"CotitodeSantaTeresa","Curro ",30,3,2015,"13:00:00",4,"sun",26,31,"No",NA,"Lavandula","stoechas","transect",NA,"BF410","Platynochaetus","setosus",NA,"male",NA,NA,4,"Platynochaetus setosus","Lavandula stoechas"
"CotitodeSantaTeresa","Curro ",30,3,2015,"13:00:00",4,"sun",26,31,"No",NA,"Lavandula","stoechas","transect",NA,"no_captured","Xylocopa","cantabrita",NA,"female",NA,NA,10,"Xylocopa cantabrita","Lavandula stoechas"
"LaRocina","Curro ",30,3,2015,"15:00:00",4,"sun",32,20,"No","Malcomia sp en flor en el transecto","Diplotaxis","virgata","transect",NA,"PERDIDO","Lasioglossum","sp",NA,NA,NA,NA,3,"Lasioglossum sp","Diplotaxis virgata"
"LaRocina","Curro ",30,3,2015,"15:00:00",4,"sun",32,20,"No",NA,"Rosmarinus","officinalis","transect",NA,"BF103","Sphecodes","sp",NA,"female",NA,NA,7,"Sphecodes sp","Rosmarinus officinalis"
"LaRocina","Curro ",30,3,2015,"15:00:00",4,"sun",32,20,"No",NA,"Lavandula","pedunculata","transect",NA,"no_captured","Colletes","sp",NA,NA,NA,NA,2,"Colletes sp","Lavandula pedunculata"
"LaRocina","Curro ",30,3,2015,"15:00:00",4,"sun",32,20,"No",NA,"Lavandula","pedunculata","transect",NA,"no_captured","Lasioglossum","sp",NA,NA,NA,NA,4,"Lasioglossum sp","Lavandula pedunculata"
"LaRocina","Curro ",30,3,2015,"15:00:00",4,"sun",32,20,"No",NA,"Lavandula","pedunculata","transect",NA,"PERDIDO","Merodon","sp",NA,NA,NA,NA,1,"Merodon sp","Lavandula pedunculata"
"LaRocina","Curro ",30,3,2015,"15:00:00",4,"sun",32,20,"No",NA,"Lavandula","pedunculata","transect",NA,"BF639","Hoplitis","tridentata",NA,"female",NA,NA,2,"Hoplitis tridentata","Lavandula pedunculata"
"LaRocina","Curro ",30,3,2015,"15:00:00",4,"sun",32,20,"No",NA,"Halimium","commutatum","transect",NA,"no_captured","Xylocopa","cantabrita",NA,"female",NA,NA,11,"Xylocopa cantabrita","Halimium commutatum"
"LaRocina","Curro ",30,3,2015,"15:00:00",4,"sun",32,20,"No",NA,"Lavandula","pedunculata","transect",NA,"PERDIDO","Colletes","sp",NA,NA,NA,NA,3,"Colletes sp","Lavandula pedunculata"
"LaRocina","Curro ",30,3,2015,"15:00:00",4,"sun",32,20,"No",NA,"Lavandula","pedunculata","transect",NA,"BF705","Nomada","agrestis",NA,"female",NA,NA,1,"Nomada agrestis","Lavandula pedunculata"
"Lasmulas","Curro ",30,3,2015,"17:00:00",4,"sun",32,23,"No",NA,"Cistus","ladanifer","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,5,"Apis mellifera","Cistus ladanifer"
"Lasmulas","Curro ",30,3,2015,"17:00:00",4,"sun",32,23,"No",NA,"Lavandula","stoechas","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,12,"Apis mellifera","Lavandula stoechas"
"Lasmulas","Curro ",30,3,2015,"17:00:00",4,"sun",32,23,"No",NA,"Lavandula","stoechas","transect",NA,"no_captured","Conopidae",NA,NA,NA,NA,NA,3,"Conopidae NA","Lavandula stoechas"
"Lasmulas","Curro ",30,3,2015,"17:00:00",4,"sun",32,23,"No",NA,"Lavandula","stoechas","transect",NA,"no_captured","Bombylius","sp",NA,NA,NA,NA,3,"Bombylius sp","Lavandula stoechas"
"Lasmulas","Curro ",30,3,2015,"17:00:00",4,"sun",32,23,"No",NA,"Rosmarinus","officinalis","transect",NA,"no_captured","Xylocopa","cantabrita",NA,NA,NA,NA,19,"Xylocopa cantabrita","Rosmarinus officinalis"
"Lasmulas","Curro ",30,3,2015,"17:00:00",4,"sun",32,23,"No",NA,"Lavandula","stoechas","transect",NA,"no_captured","Xylocopa","cantabrita",NA,NA,NA,NA,9,"Xylocopa cantabrita","Lavandula stoechas"
"Lasmulas","Curro ",30,3,2015,"17:00:00",4,"sun",32,23,"No",NA,"Rosmarinus","officinalis","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,29,"Apis mellifera","Rosmarinus officinalis"
"Lasmulas","Curro ",30,3,2015,"17:00:00",4,"sun",32,23,"No",NA,"Lavandula","stoechas","transect",NA,"PERDIDO","Eucera","sp",NA,"female",NA,NA,3,"Eucera sp","Lavandula stoechas"
"Elpinar","Curro ",31,3,2015,"11:00:00",3,"sun",22,38,"No",NA,"Cistus","albidus","transect",NA,"BF271","Andrena","nigroaenaea",NA,"female",NA,NA,3,"Andrena nigroaenaea","Cistus albidus"
"Elpinar","Curro ",31,3,2015,"11:00:00",3,"sun",22,38,"No",NA,"Lavandula","stoechas","transect",NA,"BF212","Bombus","terrestris",NA,"worker",NA,NA,2,"Bombus terrestris","Lavandula stoechas"
"Elpinar","Curro ",31,3,2015,"11:00:00",3,"sun",22,38,"No",NA,"Cistus","albidus","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,5,"Apis mellifera","Cistus albidus"
"Elpinar","Curro ",31,3,2015,"11:00:00",3,"sun",22,38,"No",NA,"Cistus","salvifolius","transect",NA,"BF533","Psilothrix","viridicoerulea",NA,NA,NA,NA,2,"Psilothrix viridicoerulea","Cistus salvifolius"
"Elpinar","Curro ",31,3,2015,"11:00:00",3,"sun",22,38,"No",NA,"Cistus","albidus","transect",NA,"BF534","Psilothrix","viridicoerulea",NA,NA,NA,NA,1,"Psilothrix viridicoerulea","Cistus albidus"
"Elpinar","Curro ",31,3,2015,"11:00:00",3,"sun",22,38,"No",NA,"Cistus","albidus","transect",NA,"BF213","Bombus","terrestris",NA,"worker",NA,NA,15,"Bombus terrestris","Cistus albidus"
"Elpinar","Curro ",31,3,2015,"11:00:00",3,"sun",22,38,"No",NA,"Cistus","albidus","transect",NA,"BF388","Empis","tessellata",NA,"female",NA,NA,4,"Empis tessellata","Cistus albidus"
"Villamanriqueeste","Curro ",31,3,2015,"12:10:00",3,"sun",27,32,"No","Ulex australis, Tuberaria guttata, Ranunculus sp en flor en transecto","Cistus","salvifolius","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,11,"Apis mellifera","Cistus salvifolius"
"Villamanriqueeste","Curro ",31,3,2015,"12:10:00",3,"sun",27,32,"No",NA,"Cistus","salvifolius","transect",NA,"no_captured","Psilothrix","viridicoerulea",NA,NA,NA,NA,5,"Psilothrix viridicoerulea","Cistus salvifolius"
"Villamanriqueeste","Curro ",31,3,2015,"12:10:00",3,"sun",27,32,"No",NA,"Cistus","ladanifer","transect",NA,"BF117","Dasypoda","crassicornis",NA,"male",NA,NA,3,"Dasypoda crassicornis","Cistus ladanifer"
"Villamanriqueeste","Curro ",31,3,2015,"12:10:00",3,"sun",27,32,"No",NA,"Cistus","ladanifer","transect",NA,"BF280","Andrena","fertoni",NA,NA,NA,NA,2,"Andrena fertoni","Cistus ladanifer"
"Villamanriqueeste","Curro ",31,3,2015,"12:10:00",3,"sun",27,32,"No",NA,"Cistus","ladanifer","transect",NA,"BF196","Xylocopa","cantabrita",NA,"male",NA,NA,1,"Xylocopa cantabrita","Cistus ladanifer"
"Villamanriqueeste","Curro ",31,3,2015,"12:10:00",3,"sun",27,32,"No",NA,"Cistus","ladanifer","transect",NA,"no_captured","Musca","sp",NA,NA,NA,NA,1,"Musca sp","Cistus ladanifer"
"Niebla","Curro ",7,4,2015,"09:45:00",5,"sun",19,55,"No","Gladiolus italicus, Linaria viscosa, Muscari comusum, Raphanus raphanistrum en flor en transecto","Linaria","viscosa","transect",NA,"no_captured","Bombylius","sp",NA,NA,NA,NA,1,"Bombylius sp","Linaria viscosa"
"Niebla","Curro ",7,4,2015,"09:45:00",5,"sun",19,55,"No",NA,"Cistus","monspeliensis","transect",NA,"no_captured","Merodon","sp",NA,NA,NA,NA,5,"Merodon sp","Cistus monspeliensis"
"Niebla","Curro ",7,4,2015,"09:45:00",5,"sun",19,55,"No",NA,"Linum","bienne","transect",NA,"BF381","Bombylius","fimbriatus",NA,"male",NA,NA,2,"Bombylius fimbriatus","Linum bienne"
"Niebla","Curro ",7,4,2015,"09:45:00",5,"sun",19,55,"No",NA,"Linum","bienne","transect",NA,"BF187","Ceratina","callosa",NA,"female",NA,NA,2,"Ceratina callosa","Linum bienne"
"Niebla","Curro ",7,4,2015,"09:45:00",5,"sun",19,55,"No",NA,"Linaria","viscosa","transect",NA,"BF476","Heliotaurus","ruficollis",NA,NA,NA,NA,3,"Heliotaurus ruficollis","Linaria viscosa"
"Niebla","Curro ",7,4,2015,"09:45:00",5,"sun",19,55,"No",NA,"Cistus","ladanifer","transect",NA,"BF695","Potosia","cuprea",NA,NA,NA,NA,1,"Potosia cuprea","Cistus ladanifer"
"Bonares","Curro ",7,4,2015,"11:00:00",5,"sun",18.2,54,"Suave","Malcomia sp y Linaria viscosa en flor en el transecto","Lavandula","stoechas","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,42,"Apis mellifera","Lavandula stoechas"
"Bonares","Curro ",7,4,2015,"11:00:00",5,"sun",18.2,54,"Suave",NA,"Lavandula","stoechas","transect",NA,"no_captured","Bombylius","sp",NA,NA,NA,NA,2,"Bombylius sp","Lavandula stoechas"
"Bonares","Curro ",7,4,2015,"11:00:00",5,"sun",18.2,54,"Suave",NA,"Lavandula","stoechas","transect",NA,"BF211","Bombus","terrestris",NA,"worker",NA,NA,3,"Bombus terrestris","Lavandula stoechas"
"Bonares","Curro ",7,4,2015,"11:00:00",5,"sun",18.2,54,"Suave",NA,"Cistus","ladanifer","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,4,"Apis mellifera","Cistus ladanifer"
"Esparragal","Curro ",7,4,2015,"12:15:00",5,"sun",20,51,"Moderado","Leucojum autumnale, Aristoloquia baetica en flor en el transecto","Lavandula","pedunculata","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,3,"Apis mellifera","Lavandula pedunculata"
"Esparragal","Curro ",7,4,2015,"12:15:00",5,"sun",20,51,"Moderado",NA,"Cistus","salvifolius","transect",NA,"BF41","Lasioglossum","bimaculatus",NA,"female",NA,NA,1,"Lasioglossum bimaculatus","Cistus salvifolius"
"Esparragal","Curro ",7,4,2015,"12:15:00",5,"sun",20,51,"Moderado",NA,"Cistus","salvifolius","transect",NA,"BF43","Lasioglossum","bimaculatus",NA,"female",NA,NA,2,"Lasioglossum bimaculatus","Cistus salvifolius"
"Esparragal","Curro ",7,4,2015,"12:15:00",5,"sun",20,51,"Moderado",NA,"Cistus","salvifolius","transect",NA,"BF47","Lasioglossum","malachurum",NA,"female",NA,NA,1,"Lasioglossum malachurum","Cistus salvifolius"
"Esparragal","Curro ",7,4,2015,"12:15:00",5,"sun",20,51,"Moderado",NA,"Cistus","salvifolius","transect",NA,"BF55","Lasioglossum","leucozonium","Lasioglossum",NA,NA,NA,3,"Lasioglossum leucozonium","Cistus salvifolius"
"Esparragal","Curro ",7,4,2015,"12:15:00",5,"sun",20,51,"Moderado",NA,"Cistus","salvifolius","transect",NA,"no_captured","Andrena","sp",NA,NA,NA,NA,1,"Andrena sp","Cistus salvifolius"
"LaRocina","Curro ",7,4,2015,"15:15:00",5,"clouds",24,40,"Fuerte","Linaria viscosa , Malcomia sp en flor en transecto","Lavandula","pedunculata","transect",NA,"no_captured","Apis","mellifera",NA,NA,NA,NA,26,"Apis mellifera","Lavandula pedunculata"
"LaRocina","Curro ",7,4,2015,"15:15:00",5,"clouds",24,40,"Fuerte",NA,"Lavandula","pedunculata","transect",NA,"BF397","Rhyncomyia","cuprea",NA,"female",NA,NA,3,"Rhyncomyia cuprea","Lavandula pedunculata"
"LaRocina","Curro ",7,4,2015,"15:15:00",5,"clouds",24,40,"Fuerte",NA,"Lavandula","pedunculata","transect",NA,"BF715","Anthophora","retusa",NA,"male",NA,NA,1,"Anthophora retusa","Lavandula pedunculata"
"LaRocina","Curro ",7,4,2015,"15:15:00",5,"clouds",24,40,"Fuerte",NA,"Diplotaxis","virgata","transect",NA,"BF716","Colletes","acutus",NA,"female",NA,NA,2,"Colletes acutus","Diplotaxis virgata"
"LaRocina","Curro ",7,4,2015,"15:15:00",5,"clouds",24,40,"Fuerte",NA,"Spartium","junceum","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,12,"Apis mellifera","Spartium junceum"
"LaRocina","Curro ",7,4,2015,"15:15:00",5,"clouds",24,40,"Fuerte",NA,"Lavandula","pedunculata","transect",NA,"no_captured","Helophilus","trivittatus",NA,"male",NA,NA,2,"Helophilus trivittatus","Lavandula pedunculata"
"LaRocina","Curro ",7,4,2015,"15:15:00",5,"clouds",24,40,"Fuerte",NA,"Diplotaxis","virgata","transect",NA,"no_captured","Syrphidae",NA,NA,NA,NA,NA,2,"Syrphidae NA","Diplotaxis virgata"
"LaRocina","Curro ",7,4,2015,"15:15:00",5,"clouds",24,40,"Fuerte",NA,"Lavandula","pedunculata","transect",NA,"BF615","Anthophora","bimaculata",NA,"male",NA,NA,5,"Anthophora bimaculata","Lavandula pedunculata"
"LaRocina","Curro ",7,4,2015,"15:15:00",5,"clouds",24,40,"Fuerte",NA,"Lavandula","pedunculata","transect",NA,"BF656","Arachnospila","morpho1",NA,NA,NA,NA,1,"Arachnospila morpho1","Lavandula pedunculata"
"LaCunya","Curro ",7,4,2015,"17:00:00",5,"clouds",27,35,"No","Tuberaria guttata, Arctotheca calendula, Echium plantagineum, Leucojum autumnale, Erodium cicutaria, Cerinthe gymnandra en flor en transecto","Lavandula","pedunculata","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,21,"Apis mellifera","Lavandula pedunculata"
"LaCunya","Curro ",7,4,2015,"17:00:00",5,"clouds",27,35,"No",NA,"Raphanus","raphanistrum","out",NA,"no_captured","Colletes","sp",NA,NA,NA,NA,1,"Colletes sp","Raphanus raphanistrum"
"LaCunya","Curro ",7,4,2015,"17:00:00",5,"clouds",27,35,"No",NA,"Raphanus","raphanistrum","out",NA,"no_captured","Andrena","sp",NA,NA,NA,NA,1,"Andrena sp","Raphanus raphanistrum"
"LaCunya","Curro ",7,4,2015,"17:00:00",5,"clouds",27,35,"No",NA,"Cistus","salvifolius","transect",NA,"BF478","Heliotaurus","ruficollis",NA,NA,NA,NA,2,"Heliotaurus ruficollis","Cistus salvifolius"
"Lasmulas","Curro ",10,4,2015,"09:40:00",5,"sun_clouds",19,66,"Suave","Ranunculus sp, Tuberaria guttata, Cistus monspeliensis en flor en transecto","Cistus","ladanifer","transect",NA,"BF277","Andrena","flavipes",NA,"female",NA,NA,2,"Andrena flavipes","Cistus ladanifer"
"Lasmulas","Curro ",10,4,2015,"09:40:00",5,"sun_clouds",19,66,"Suave",NA,"Cistus","ladanifer","transect",NA,"no_captured","Apis","mellifera",NA,"worker",NA,NA,17,"Apis mellifera","Cistus ladanifer"
"Lasmulas","Curro ",10,4,2015,"09:40:00",5,"sun_clouds",19,66,"Suave",NA,"Lavandula","stoechas","transect",NA,"BF605","Anthophora","dispar",NA,"female",NA,NA,5,"Anthophora dispar","Lavandula stoechas"
